,Landmark,Latitude,Longitude,categories,delivery.id,delivery.provider.icon.name,delivery.provider.icon.prefix,delivery.provider.icon.sizes,delivery.provider.name,delivery.url,hasPerk,id,location.address,location.cc,location.city,location.country,location.crossStreet,location.distance,location.formattedAddress,location.labeledLatLngs,location.lat,location.lng,location.neighborhood,location.postalCode,location.state,name,referralId,venuePage.id
25,Solomon R. Guggenheim Museum,40.78300035,-73.9589593986188,Outdoor Sculpture,,,,,,,False,4da19434b1c937048e3ad1a1,East Dr & E 90th St,US,New York,United States,New York Marathon Finish Line,118,"['East Dr & E 90th St (New York Marathon Finish Line)', 'New York, NY 10128', 'United States']","[{'label': 'display', 'lat': 40.78405499325143, 'lng': -73.95918041467667}]",40.78405499325143,-73.95918041467667,,10128,NY,Fred Lebow Sculpture by James Ygnacio Dominguez,v-1543773017,
26,Solomon R. Guggenheim Museum,40.78300035,-73.9589593986188,Monument / Landmark,,,,,,,False,4a8d4689f964a520650f20e3,E. 90th St,US,New York,United States,Fifth Ave,121,"['E. 90th St (Fifth Ave)', 'New York, NY 10009', 'United States']","[{'label': 'display', 'lat': 40.78407530231456, 'lng': -73.95869493484497}]",40.78407530231456,-73.95869493484497,,10009,NY,Central Park - Engineers' Gate,v-1543773017,
27,Solomon R. Guggenheim Museum,40.78300035,-73.9589593986188,Church,,,,,,,False,4a9023dcf964a5202c1620e3,2 E 90th St,US,New York,United States,at 5th Ave,113,"['2 E 90th St (at 5th Ave)', 'New York, NY 10128', 'United States']","[{'label': 'display', 'lat': 40.78392091369864, 'lng': -73.9583927548248}]",40.78392091369864,-73.9583927548248,,10128,NY,Church of the Heavenly Rest,v-1543773017,
28,Solomon R. Guggenheim Museum,40.78300035,-73.9589593986188,Art Gallery,,,,,,,False,51802436498ef82bbe88516a,1071 5th Ave,US,New York,United States,,38,"['1071 5th Ave', 'New York, NY 10128', 'United States']","[{'label': 'display', 'lat': 40.78297105511043, 'lng': -73.95941072876423}]",40.78297105511043,-73.95941072876423,,10128,NY,Danh Vo IMUUR2 @ Guggenheim,v-1543773017,
29,Solomon R. Guggenheim Museum,40.78300035,-73.9589593986188,Art Gallery,,,,,,,False,58b98a55730a920ed1891af5,,US,New York,United States,,19,"['New York, NY', 'United States']","[{'label': 'display', 'lat': 40.78284, 'lng': -73.958873}]",40.78284,-73.958873,,,NY,Circles on Black,v-1543773017,
0,Hispanic Society of America,40.83336025,-73.9466347486007,College Arts Building,,,,,,,False,4cdc5d35c409b60c6514da1a,633 W 155th St,US,New York,United States,Broadway,265,"['633 W 155th St (Broadway)', 'New York, NY 10032', 'United States']","[{'label': 'display', 'lat': 40.83506404791681, 'lng': -73.94884393279534}]",40.83506404791681,-73.94884393279534,,10032,NY,American Academy Of Arts And Letters,v-1543773018,
1,Hispanic Society of America,40.83336025,-73.9466347486007,General College & University,,,,,,,False,4c2e6918ed37a593e68b6503,3755 Broadway,US,New York,United States,,69,"['3755 Broadway', 'New York, NY 10032', 'United States']","[{'label': 'display', 'lat': 40.833260833333334, 'lng': -73.94581555}]",40.833260833333334,-73.94581555,,10032,NY,Boricua College,v-1543773018,
2,Hispanic Society of America,40.83336025,-73.9466347486007,Church,,,,,,,False,4e480480887781a619bf90ee,624 W 156th St,US,New York,United States,156  Street between Broadway and Riverside,82,"['624 W 156th St (156  Street between Broadway and Riverside)', 'New York, NY 10032', 'United States']","[{'label': 'display', 'lat': 40.83409974372615, 'lng': -73.9467290722729}]",40.83409974372615,-73.9467290722729,,10032,NY,Our Lady Of Esperanza Church,v-1543773018,
3,Hispanic Society of America,40.83336025,-73.9466347486007,Art Museum,,,,,,,False,4bae6226f964a5201fab3be3,613 W 155th St,US,New York,United States,at Broadway,17,"['613 W 155th St (at Broadway)', 'New York, NY 10032', 'United States']","[{'label': 'display', 'lat': 40.833323554951214, 'lng': -73.9464324937478}]",40.833323554951214,-73.9464324937478,,10032,NY,The Hispanic Society Of America,v-1543773018,
4,Hispanic Society of America,40.83336025,-73.9466347486007,Scenic Lookout,,,,,,,False,4be9e801a9900f4789ed1540,,US,New York,United States,,260,"['New York, NY 10032', 'United States']","[{'label': 'display', 'lat': 40.832310002964576, 'lng': -73.94939443218914}]",40.832310002964576,-73.94939443218914,,10032,NY,Riverside Drive & West 155 Street,v-1543773018,
5,Hispanic Society of America,40.83336025,-73.9466347486007,Metro Station,,,,,,,False,4c432dc5ff711b8d48891405,157th St,US,New York,United States,Broadway,160,"['157th St (Broadway)', 'New York, NY 10032', 'United States']","[{'label': 'display', 'lat': 40.83414375582763, 'lng': -73.94503522264364}]",40.83414375582763,-73.94503522264364,,10032,NY,MTA Subway - 157th St (1),v-1543773018,
6,Hispanic Society of America,40.83336025,-73.9466347486007,Cemetery,,,,,,,False,4c8fc549590ab1f754cbe17d,550 W 155th St,US,New York,United States,at Broadway,109,"['550 W 155th St (at Broadway)', 'New York, NY 10032', 'United States']","[{'label': 'display', 'lat': 40.83241031722021, 'lng': -73.94631768901912}]",40.83241031722021,-73.94631768901912,,10032,NY,Trinity Church Cemetery & Mausoleum,v-1543773018,
7,Hispanic Society of America,40.83336025,-73.9466347486007,Other Great Outdoors,,,,,,,False,4f0e1769e4b0c6e466bcebde,155 Riverside Dr,US,New York,United States,,22,"['155 Riverside Dr', 'New York, NY 10024', 'United States']","[{'label': 'display', 'lat': 40.83319985610513, 'lng': -73.94679986842173}]",40.83319985610513,-73.94679986842173,,10024,NY,The 155 Batcave,v-1543773018,
8,Hispanic Society of America,40.83336025,-73.9466347486007,Pizza Place,,,,,,,False,4daf372943a1e3d9e64128f9,3795 Broadway,US,New York,United States,157 street,163,"['3795 Broadway (157 street)', 'New York, NY 10032', 'United States']","[{'label': 'display', 'lat': 40.833141147355065, 'lng': -73.94471041566443}]",40.833141147355065,-73.94471041566443,,10032,NY,Tommy's Pizza,v-1543773018,87031747
9,Hispanic Society of America,40.83336025,-73.9466347486007,Gas Station,,,,,,,False,4c5ccb9d7f661b8d56cc491c,3740 Broadway,US,New York,United States,W 155th St,115,"['3740 Broadway (W 155th St)', 'New York, NY 10032', 'United States']","[{'label': 'display', 'lat': 40.83283837224925, 'lng': -73.9454459908618}]",40.83283837224925,-73.9454459908618,,10032,NY,Mobil,v-1543773018,
10,Hispanic Society of America,40.83336025,-73.9466347486007,Empanada Restaurant,317427,/delivery_provider_seamless_20180129.png,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",seamless,https://www.seamless.com/menu/empanadas-monumental-3772-broadway-new-york/317427?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=317427,False,4e4ed1e2c65bb313ba7d4cd7,3772 Broadway,US,New York,United States,,143,"['3772 Broadway', 'New York, NY 10032', 'United States']","[{'label': 'display', 'lat': 40.83383850572513, 'lng': -73.94504922588179}]",40.83383850572513,-73.94504922588179,,10032,NY,Empanadas Monumental,v-1543773018,
11,Hispanic Society of America,40.83336025,-73.9466347486007,Latin American Restaurant,358357,/delivery_provider_seamless_20180129.png,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",seamless,https://www.seamless.com/menu/tropical-spanish-restaurant-3771-broadway-new-york/358357?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=358357,False,4ca73d06b7106dcb6fb065a5,3771 Broadway,US,New York,United States,157th,139,"['3771 Broadway (157th)', 'New York, NY 10032', 'United States']","[{'label': 'display', 'lat': 40.83398781790348, 'lng': -73.94520187178587}]",40.83398781790348,-73.94520187178587,,10032,NY,Tropical Spanish Restaurant,v-1543773018,
12,Hispanic Society of America,40.83336025,-73.9466347486007,Church,,,,,,,False,4ced5e5af7ac8eecf995e61e,550 W 155th St,US,New York,United States,,165,"['550 W 155th St', 'New York, NY 10032', 'United States']","[{'label': 'display', 'lat': 40.83223879168195, 'lng': -73.94534758634167}]",40.83223879168195,-73.94534758634167,,10032,NY,Church of the Intercession,v-1543773018,
13,Hispanic Society of America,40.83336025,-73.9466347486007,Residential Building (Apartment / Condo),,,,,,,False,519ce0b3498e4661431489eb,800 Riverside Dr,US,New York,United States,W 157th Street,152,"['800 Riverside Dr (W 157th Street)', 'New York, NY', 'United States']","[{'label': 'display', 'lat': 40.83464454518791, 'lng': -73.94599623541636}]",40.83464454518791,-73.94599623541636,,,NY,800 Riverside Drive,v-1543773018,
14,Hispanic Society of America,40.83336025,-73.9466347486007,Residential Building (Apartment / Condo),,,,,,,False,4bb751c0f562ef3bd93a3197,790 Riverside Dr,US,New York,United States,at 157th Street,153,"['790 Riverside Dr (at 157th Street)', 'New York, NY 10032', 'United States']","[{'label': 'display', 'lat': 40.83471895830745, 'lng': -73.94696295261383}]",40.83471895830745,-73.94696295261383,,10032,NY,The Riviera,v-1543773018,
15,Hispanic Society of America,40.83336025,-73.9466347486007,Liquor Store,,,,,,,False,4fda83b9e4b01e47120e2843,,US,New York,United States,,108,"['New York, NY 10032', 'United States']","[{'label': 'display', 'lat': 40.834027921202924, 'lng': -73.94570348256342}]",40.834027921202924,-73.94570348256342,,10032,NY,The Liquor Store On 157,v-1543773018,
16,Hispanic Society of America,40.83336025,-73.9466347486007,Deli / Bodega,,,,,,,False,4cb8bd66a33bb1f7458683fd,3779 Edward Morgan Place,US,New York,United States,W 157th St,126,"['3779 Edward Morgan Place (W 157th St)', 'New York, NY 10032', 'United States']","[{'label': 'display', 'lat': 40.834174, 'lng': -73.945578}]",40.834174,-73.945578,,10032,NY,Riverside Deli,v-1543773018,
17,Hispanic Society of America,40.83336025,-73.9466347486007,Building,,,,,,,False,5218bed211d202c8ead19ce6,,US,New York,United States,,74,"['New York, NY', 'United States']","[{'label': 'display', 'lat': 40.833229, 'lng': -73.945772}]",40.833229,-73.945772,,,NY,Audobon Terrace,v-1543773018,
18,Hispanic Society of America,40.83336025,-73.9466347486007,Deli / Bodega,,,,,,,False,59e38497364d975fc3d1c550,,US,New York,United States,,187,"['New York, NY 10032', 'United States']","[{'label': 'display', 'lat': 40.834491, 'lng': -73.944991}]",40.834491,-73.944991,,10032,NY,Fikri Deli,v-1543773018,
19,Hispanic Society of America,40.83336025,-73.9466347486007,Voting Booth,,,,,,,False,5099092e19a9535030069739,3681 Broadway,US,New York,United States,At 153rd Street,207,"['3681 Broadway (At 153rd Street)', 'New York, NY 10031', 'United States']","[{'label': 'display', 'lat': 40.83150843846848, 'lng': -73.94689321517944}]",40.83150843846848,-73.94689321517944,,10031,NY,Voting at Halidon Court,v-1543773018,
20,Hispanic Society of America,40.83336025,-73.9466347486007,Flower Shop,,,,,,,False,530c2efd498e23d29f0fa0e9,3895 Broadway,US,New York,United States,,128,"['3895 Broadway', 'New York, NY 10032', 'United States']","[{'label': 'display', 'lat': 40.833641992113904, 'lng': -73.94515815744059}]",40.833641992113904,-73.94515815744059,,10032,NY,GARDENIA'S FLOWER SHOP,v-1543773018,
21,Hispanic Society of America,40.83336025,-73.9466347486007,Chinese Restaurant,,,,,,,False,513c2ccfe4b0fce940606cfc,3774 Broadway,US,New York,United States,157St,148,"['3774 Broadway (157St)', 'New York, NY 10032', 'United States']","[{'label': 'display', 'lat': 40.83377913878213, 'lng': -73.94496698886483}]",40.83377913878213,-73.94496698886483,,10032,NY,Oriental Chinese,v-1543773018,
22,Hispanic Society of America,40.83336025,-73.9466347486007,Deli / Bodega,835077,/delivery_provider_seamless_20180129.png,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",seamless,https://www.seamless.com/menu/broadway-gourmet-3750-broadway-new-york/835077?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=835077,False,585a628fe0adac78d0100ce5,3750 Broadway,US,New York,United States,156th Street,109,"['3750 Broadway (156th Street)', 'New York, NY 10032', 'United States']","[{'label': 'display', 'lat': 40.833263, 'lng': -73.94534}]",40.833263,-73.94534,,10032,NY,Broadway Gourmet Deli (Broadway Gourmet Deli 1),v-1543773018,
23,Hispanic Society of America,40.83336025,-73.9466347486007,Laundry Service,,,,,,,False,4d2f50add9d8a1430f1902d8,3767 Broadway,US,New York,United States,at W 157th St,166,"['3767 Broadway (at W 157th St)', 'New York, NY 10032', 'United States']","[{'label': 'display', 'lat': 40.83446674222511, 'lng': -73.94530740446905}]",40.83446674222511,-73.94530740446905,,10032,NY,La Stella Cleaners,v-1543773018,
24,Hispanic Society of America,40.83336025,-73.9466347486007,Residential Building (Apartment / Condo),,,,,,,False,520409e0498e67e303981564,15620 Riverside Dr W,US,New York,United States,157th Street,206,"['15620 Riverside Dr W (157th Street)', 'New York, NY 10032', 'United States']","[{'label': 'display', 'lat': 40.83393859863281, 'lng': -73.94895935058594}]",40.83393859863281,-73.94895935058594,,10032,NY,River Terace,v-1543773018,
25,Hispanic Society of America,40.83336025,-73.9466347486007,,,,,,,,False,4d3cd705a2e4b1f7e50ced25,,US,,United States,,136,"['New York', 'United States']","[{'label': 'display', 'lat': 40.834444, 'lng': -73.945868}]",40.834444,-73.945868,,,New York,602 West 157th Street,v-1543773018,
26,Hispanic Society of America,40.83336025,-73.9466347486007,Grocery Store,,,,,,,False,4d22805ce56f6ea802f3851d,553 W 157th St,US,New York,United States,Broadway & Amsterdam,197,"['553 W 157th St (Broadway & Amsterdam)', 'New York, NY 10032', 'United States']","[{'label': 'display', 'lat': 40.83394131879811, 'lng': -73.94442228497032}]",40.83394131879811,-73.94442228497032,,10032,NY,La Mina Super Market Inc,v-1543773018,
27,Hispanic Society of America,40.83336025,-73.9466347486007,Bus Station,,,,,,,False,4eb7a82fc2eef09a073730ee,3783 Broadway,US,New York,United States,157St,159,"['3783 Broadway (157St)', 'New York, NY 10032', 'United States']","[{'label': 'display', 'lat': 40.8346944527842, 'lng': -73.94594306256296}]",40.8346944527842,-73.94594306256296,,10032,NY,MTA Manhattan Division Bus Stop 157St/Bway M4 M5,v-1543773018,
28,Hispanic Society of America,40.83336025,-73.9466347486007,Bus Station,,,,,,,False,4f21062d4fc6c2640987c5d1,157th Street,US,New York,United States,Broadway,144,"['157th Street (Broadway)', 'New York, NY', 'United States']","[{'label': 'display', 'lat': 40.83435078840021, 'lng': -73.94553127479593}]",40.83435078840021,-73.94553127479593,,,NY,MTA MaBSTOA Bus - M4 / M5 / Bx6 at 157th Street / Broadway & Riverside Drive,v-1543773018,
29,Hispanic Society of America,40.83336025,-73.9466347486007,Deli / Bodega,317563,/delivery_provider_seamless_20180129.png,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",seamless,https://www.seamless.com/menu/galaxy-gourmet-3778-broadway-new-york/317563?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=317563,False,4fe9524ce4b0d971aa120f82,3778 Broadway,US,New York,United States,157St,161,"['3778 Broadway (157St)', 'New York, NY 10032', 'United States']","[{'label': 'display', 'lat': 40.83386754690855, 'lng': -73.94483908573643}]",40.83386754690855,-73.94483908573643,,10032,NY,Galaxy Gourmet Deli,v-1543773018,
0,Holland Tunnel,40.7264977,-74.0151992,Scenic Lookout,,,,,,,False,5761de5e498e7d43e16aa918,Pier 34 Hudson River Park,US,New York,United States,Spring Street,52,"['Pier 34 Hudson River Park (Spring Street)', 'New York, NY 10014', 'United States']","[{'label': 'display', 'lat': 40.726644, 'lng': -74.014609}]",40.726644,-74.014609,,10014,NY,Pier 34 - Hudson River Park (Holland Tunnel Shaft),v-1543773019,
1,Holland Tunnel,40.7264977,-74.0151992,Tunnel,,,,,,,False,4be078b398f2a5935a5dc25a,Interstate 78,US,New York/Jersey City,United States,,512,"['Interstate 78', 'New York/Jersey City, NJ 10014', 'United States']",,40.72737259531574,-74.02115821838379,,10014,NJ,Holland Tunnel,v-1543773019,
2,Holland Tunnel,40.7264977,-74.0151992,Track,,,,,,,False,4ed6adfce5fabbd89f617d4f,Hudson River Greenway,US,New York,United States,btwn Battery Park & W 72nd St,778,"['Hudson River Greenway (btwn Battery Park & W 72nd St)', 'New York, NY 10282', 'United States']","[{'label': 'display', 'lat': 40.73255155774, 'lng': -74.01057958602905}]",40.73255155774,-74.01057958602905,,10282,NY,West Side Highway Running Path,v-1543773019,125324441
3,Holland Tunnel,40.7264977,-74.0151992,Pier,,,,,,,False,57478b07498ef9cc449beea6,,US,New York,United States,,34,"['New York, NY', 'United States']","[{'label': 'display', 'lat': 40.726676, 'lng': -74.014864}]",40.726676,-74.014864,,,NY,Port of Authority of NY&NJ Pier - TriBeCa,v-1543773019,
4,Holland Tunnel,40.7264977,-74.0151992,Harbor / Marina,,,,,,,False,4c94ee5b72dd224b1f949e91,"Hudson River Pier 40, south side",US,New York,United States,W Houston St at West Side Hwy,256,"['Hudson River Pier 40, south side (W Houston St at West Side Hwy)', 'New York, NY 10003', 'United States']","[{'label': 'display', 'lat': 40.72844858379939, 'lng': -74.01358709441676}]",40.72844858379939,-74.01358709441676,,10003,NY,Downtown Boathouse,v-1543773019,
5,Holland Tunnel,40.7264977,-74.0151992,,,,,,,,False,4bf85ff28d30d13abaac0018,,US,,United States,,377,"['New York', 'United States']","[{'label': 'display', 'lat': 40.72952628135681, 'lng': -74.01319205760956}]",40.72952628135681,-74.01319205760956,,,New York,Adicup,v-1543773019,
6,Holland Tunnel,40.7264977,-74.0151992,,,,,,,,False,5997603f018cbb2372c3236c,353 West St,US,New York,United States,,477,"['353 West St', 'New York, NY 10014', 'United States']","[{'label': 'display', 'lat': 40.7296268, 'lng': -74.0113266}]",40.7296268,-74.0113266,,10014,NY,SP+ Parking,v-1543773019,
7,Holland Tunnel,40.7264977,-74.0151992,Harbor / Marina,,,,,,,False,4c5ae66ef54376b06be9848b,353 West St,US,New York,United States,Houston St.,272,"['353 West St (Houston St.)', 'New York, NY 10014', 'United States']","[{'label': 'display', 'lat': 40.72824163251367, 'lng': -74.01293885270384}]",40.72824163251367,-74.01293885270384,,10014,NY,Pier 40 Kayaking,v-1543773019,
8,Holland Tunnel,40.7264977,-74.0151992,River,,,,,,,False,4fa9b200e4b04f8c93f3750f,,US,,United States,,279,"['New York', 'United States']","[{'label': 'display', 'lat': 40.72563211643964, 'lng': -74.01831551662342}]",40.72563211643964,-74.01831551662342,,,New York,Spirit Cruising On The Hudson,v-1543773019,
9,Holland Tunnel,40.7264977,-74.0151992,General Travel,,,,,,,False,4e2023d322717a5245bcbe7d,,US,New York,United States,,20,"['New York, NY', 'United States']","[{'label': 'display', 'lat': 40.72642944417465, 'lng': -74.01497840881348}]",40.72642944417465,-74.01497840881348,,,NY,Partyweekendmania,v-1543773019,
10,Holland Tunnel,40.7264977,-74.0151992,Field,,,,,,,False,4eb5c36eb634a0486050b8ab,"Pier 40, Manhattan, NY 10014",US,New York,United States,,143,"['Pier 40, Manhattan, NY 10014', 'New York, NY 10014', 'United States']","[{'label': 'display', 'lat': 40.7255169, 'lng': -74.0163109}]",40.7255169,-74.0163109,,10014,NY,Pickup Lax @ Pier 40,v-1543773019,
11,Holland Tunnel,40.7264977,-74.0151992,,,,,,,,False,49e93f87f964a520e3651fe3,350 W 10th St,US,New York,United States,west St,344,"['350 W 10th St (west St)', 'New York, NY', 'United States']","[{'label': 'display', 'lat': 40.72839127069771, 'lng': -74.01196334783214}]",40.72839127069771,-74.01196334783214,,,NY,the bear pier,v-1543773019,
12,Holland Tunnel,40.7264977,-74.0151992,,,,,,,,False,4fb02629e4b0861ead3cea32,,US,,United States,,300,"['New York', 'United States']","[{'label': 'display', 'lat': 40.729136, 'lng': -74.014424}]",40.729136,-74.014424,,,New York,The Wind-Up Bird Chronicle by Haruki Murakami,v-1543773019,
13,Holland Tunnel,40.7264977,-74.0151992,Harbor / Marina,,,,,,,False,4e91dd3d722ebb868c3b7f7c,,US,,United States,,249,"['New York', 'United States']","[{'label': 'display', 'lat': 40.728425, 'lng': -74.013683}]",40.728425,-74.013683,,,New York,Pier 40 Village Community Boathouse,v-1543773019,
14,Holland Tunnel,40.7264977,-74.0151992,Soccer Field,,,,,,,False,4bff2f9b369476b0ba8a8d1f,353 West St,US,New York,United States,Houston St,416,"['353 West St (Houston St)', 'New York, NY 10014', 'United States']","[{'label': 'display', 'lat': 40.72921635071405, 'lng': -74.01180841424717}]",40.72921635071405,-74.01180841424717,,10014,NY,Pier 40 Soccer Fields,v-1543773019,
15,Holland Tunnel,40.7264977,-74.0151992,Toy / Game Store,,,,,,,False,5471fbd3498e44efc0911890,528 Canal St,US,New York,United States,,434,"['528 Canal St', 'New York, NY 10013', 'United States']","[{'label': 'display', 'lat': 40.725152, 'lng': -74.010366}]",40.725152,-74.010366,,10013,NY,Tribeca Robot Foundry,v-1543773019,
16,Holland Tunnel,40.7264977,-74.0151992,Harbor / Marina,,,,,,,False,4e42c22581dc9c7e18cea140,West St. & Houston St.,US,New York,United States,Queen of Hearts,341,"['West St. & Houston St. (Queen of Hearts)', 'New York, NY 10014', 'United States']","[{'label': 'display', 'lat': 40.72854338503324, 'lng': -74.01218891143799}]",40.72854338503324,-74.01218891143799,,10014,NY,Rocks Off Cruise - Pier 40,v-1543773019,
17,Holland Tunnel,40.7264977,-74.0151992,Design Studio,,,,,,,False,4a74af3af964a5202fdf1fe3,481 Washington St,US,New York,United States,canal,454,"['481 Washington St (canal)', 'New York, NY 10013', 'United States']","[{'label': 'display', 'lat': 40.72537, 'lng': -74.010016}]",40.72537,-74.010016,,10013,NY,polyprintdesign,v-1543773019,
18,Holland Tunnel,40.7264977,-74.0151992,Scenic Lookout,,,,,,,False,50548d96e4b0ff6b61aef4ed,West Street,US,New York,United States,,324,"['West Street', 'New York, NY 10013', 'United States']","[{'label': 'display', 'lat': 40.72519763613353, 'lng': -74.0117597579956}]",40.72519763613353,-74.0117597579956,,10013,NY,West Side Promenade,v-1543773019,
19,Holland Tunnel,40.7264977,-74.0151992,Park,,,,,,,False,4bbb7dd9e436ef3b4c655564,,US,New York,United States,,414,"['New York, NY 10013', 'United States']","[{'label': 'display', 'lat': 40.725293776611004, 'lng': -74.01054456631638}]",40.725293776611004,-74.01054456631638,,10013,NY,Canal Park,v-1543773019,
20,Holland Tunnel,40.7264977,-74.0151992,Electronics Store,,,,,,,False,4da1da4324ab60fc2569c40e,823 Broad St.,US,Newark,United States,,200,"['823 Broad St.', 'Newark, NY 07102', 'United States']","[{'label': 'display', 'lat': 40.726308, 'lng': -74.017558}]",40.726308,-74.017558,,07102,NY,Gibon Tech Corp,v-1543773019,
21,Holland Tunnel,40.7264977,-74.0151992,Athletics & Sports,,,,,,,False,514dc185e4b03aaaedb8db9f,West St,US,New York,United States,Clarkson St,409,"['West St (Clarkson St)', 'New York, NY 10014', 'United States']","[{'label': 'display', 'lat': 40.72869677469748, 'lng': -74.01130344465399}]",40.72869677469748,-74.01130344465399,,10014,NY,Hudson River Park Pier 40,v-1543773019,
22,Holland Tunnel,40.7264977,-74.0151992,Scenic Lookout,,,,,,,False,4bf032d1f831c9281fb601f2,Hudson River Park,US,New York,United States,at Canal St,348,"['Hudson River Park (at Canal St)', 'New York, NY', 'United States']","[{'label': 'display', 'lat': 40.724710076385676, 'lng': -74.01181478426092}]",40.724710076385676,-74.01181478426092,,,NY,Pier 34,v-1543773019,
23,Holland Tunnel,40.7264977,-74.0151992,Art Gallery,,,,,,,False,5132a94ee4b090129a858010,286 Spring St,US,New York,United States,Hudson Street,289,"['286 Spring St (Hudson Street)', 'New York, NY 10013', 'United States']","[{'label': 'display', 'lat': 40.72608699206061, 'lng': -74.01181415253035}]",40.72608699206061,-74.01181415253035,,10013,NY,Flor3nt,v-1543773019,
24,Holland Tunnel,40.7264977,-74.0151992,,,,,,,,False,4d60a879d7206ea838f1f7f1,,US,New York,United States,,417,"['New York, NY 10013', 'United States']","[{'label': 'display', 'lat': 40.723720400000005, 'lng': -74.0118670463562}]",40.723720400000005,-74.0118670463562,,10013,NY,NYC Taxi 7Y39,v-1543773019,
25,Holland Tunnel,40.7264977,-74.0151992,,,,,,,,False,4d2368e32fc48eec5e1d7aa1,112 E 167th St,US,Bronx,United States,WALTON AVE & GRANDVIEW PL,273,"['112 E 167th St (WALTON AVE & GRANDVIEW PL)', 'Bronx, NY 10452', 'United States']","[{'label': 'display', 'lat': 40.726767, 'lng': -74.018421}]",40.726767,-74.018421,,10452,NY,UNIVERSAL PROFESSIONAL BUILDING,v-1543773019,
26,Holland Tunnel,40.7264977,-74.0151992,Park,,,,,,,False,4dab61ef6a2303012f232339,,US,,United States,,111,"['New York', 'United States']","[{'label': 'display', 'lat': 40.72648195711499, 'lng': -74.0165252248515}]",40.72648195711499,-74.0165252248515,,,New York,Water Front Park,v-1543773019,
27,Holland Tunnel,40.7264977,-74.0151992,Boat or Ferry,,,,,,,False,4e0bccbc62e1dc3ed789fcd8,Pier 62,US,,United States,,364,"['Pier 62', 'NY 10199', 'United States']","[{'label': 'display', 'lat': 40.72460911705329, 'lng': -74.01873439656924}]",40.72460911705329,-74.01873439656924,,10199,New York,Adirondak,v-1543773019,
28,Holland Tunnel,40.7264977,-74.0151992,Public Art,,,,,,,False,517b632c498e2f018ccdefd3,127 E 27th St,US,New York,United States,Between Lexington And Park Ave,292,"['127 E 27th St (Between Lexington And Park Ave)', 'New York, NY', 'United States']","[{'label': 'display', 'lat': 40.72867230971567, 'lng': -74.01715068125688}]",40.72867230971567,-74.01715068125688,,,NY,Paint Nyc,v-1543773019,
29,Holland Tunnel,40.7264977,-74.0151992,,,,,,,,False,4e1b14f1b61c33f26bac6358,Pier 40,US,New York,United States,,361,"['Pier 40', 'New York, NY', 'United States']",,40.728509590241565,-74.01183710566127,,,NY,The River Project @ Pier 40,v-1543773019,
0,USS Intrepid,40.76473335,-74.0008398066094,Theme Park Ride / Attraction,,,,,,,False,58ee78a788cfcc09c2960afd,,US,New York,United States,,10,"['New York, NY 10019', 'United States']","[{'label': 'display', 'lat': 40.764825, 'lng': -74.000813}]",40.764825,-74.000813,,10019,NY,Intrepid 4D Experience,v-1543773020,
1,USS Intrepid,40.76473335,-74.0008398066094,History Museum,,,,,,,False,49f5135cf964a5208e6b1fe3,Pier 86,US,New York,United States,at W 46th St & 12th Ave,103,"['Pier 86 (at W 46th St & 12th Ave)', 'New York, NY 10036', 'United States']",,40.764578370262356,-73.99963138953242,Hell's Kitchen,10036,NY,"Intrepid Sea, Air & Space Museum",v-1543773020,
2,USS Intrepid,40.76473335,-74.0008398066094,Science Museum,,,,,,,False,4ff754cbe4b02089188e12fa,Pier 86,US,New York,United States,West 46th Street and 12th Avenue,98,"['Pier 86 (West 46th Street and 12th Avenue)', 'New York, NY 10036', 'United States']","[{'label': 'display', 'lat': 40.765178054917726, 'lng': -74.00185209073402}]",40.765178054917726,-74.00185209073402,Hell's Kitchen,10036,NY,Space Shuttle Pavilion at the Intrepid Museum,v-1543773020,
3,USS Intrepid,40.76473335,-74.0008398066094,Science Museum,,,,,,,False,5aee1bbfb9b37b002cd36c07,,US,New York,United States,,26,"['New York, NY 10019', 'United States']","[{'label': 'display', 'lat': 40.764965, 'lng': -74.000755}]",40.764965,-74.000755,,10019,NY,Hangar Deck,v-1543773020,
4,USS Intrepid,40.76473335,-74.0008398066094,Science Museum,,,,,,,False,5aee193695d9860039fe7c6c,,US,New York,United States,,9,"['New York, NY 10019', 'United States']","[{'label': 'display', 'lat': 40.764675, 'lng': -74.00075}]",40.764675,-74.00075,,10019,NY,Navigation Deck,v-1543773020,
5,USS Intrepid,40.76473335,-74.0008398066094,Science Museum,,,,,,,False,5a453578b8fd9d6ba9f6a74f,,US,New York,United States,,24,"['New York, NY 10019', 'United States']","[{'label': 'display', 'lat': 40.764709, 'lng': -74.001126}]",40.764709,-74.001126,,10019,NY,Intrepid Pop-Up Planetarium,v-1543773020,
